agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2015-08-06T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1980-09-01T00:00:00.000Z,1984-12-15T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,42400,0,2015,TRUE,552,2,0,82054,4,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,120230,NA,PASCO COUNTY *,NA,01,0,147567,0,A,TRUE,0,NA,1,FALSE,FL,Currently Unavailable,34652,12101,12101030302,121010303021,28.2,-82.7,fc19fe2e-d024-4b1d-b9ba-6532e7bea478
TRUE,2020-01-22T16:55:53.194Z,1,1,9,2004-09-16T00:00:00.000Z,TRUE,NA,7,7,AE,TRUE,-1,NA,14.4,2,TRUE,0,1,1987-01-01T00:00:00.000Z,1987-07-18T00:00:00.000Z,5611.34,259.2,0,TRUE,1,TRUE,250000,100000,2004,TRUE,6111,0,5611.34,230400,1,N,759,0,259.2,0,0,NA,642,0,0,TRUE,Hurricane Ivan,30000,0,015000,NA,BALDWIN COUNTY*,NA,NA,1,288000,0,R,TRUE,0,NA,0,FALSE,AL,Currently Unavailable,36561,01003,01003011405,010030114052,30.3,-87.5,37fae8a4-e70d-4796-821f-f4ea098cecac
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1970-01-01T00:00:00.000Z,1994-06-11T00:00:00.000Z,158300,62100,0,TRUE,1,TRUE,158300,62100,2005,TRUE,181423,4,158300,181423,1,N,67812,2,62100,0,0,NA,654,0,0,TRUE,Hurricane Katrina,30000,0,225203,NA,NEW ORLEANS/ORLEANS PARISH*,NA,NA,1,183422,0,A,TRUE,7,NA,0,FALSE,LA,Currently Unavailable,70124,22071,22071007606,220710076063,30,-90.1,1c29bcff-9900-4d2b-a46f-3f07f84573b3
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2014-04-30T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1976-01-01T00:00:00.000Z,1995-10-11T00:00:00.000Z,95901,27305.59,0,TRUE,7,TRUE,250000,100000,2014,TRUE,71106,1,95901,180619,4,N,28306,1,27305.59,0,0,NA,321,0,0,TRUE,Mid-spring storms,30000,0,120080,NA,ESCAMBIA COUNTY*,NA,NA,1,225774,0,R,TRUE,2,NA,1,FALSE,FL,Currently Unavailable,32506,12033,12033002802,120330028022,30.4,-87.3,593ab856-4e61-4a3c-a989-190b7a200fd9
TRUE,2021-08-03T18:16:36.427Z,-1,1,-1,2007-03-13T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,3,NA,NA,1,TRUE,0,1,1982-01-01T00:00:00.000Z,2005-01-06T00:00:00.000Z,1582.15,0,0,TRUE,7,TRUE,30000,12000,2007,TRUE,2082,0,1582.15,178400,1,N,500,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,480045,480045,"SAN ANTONIO, CITY OF",97,NA,1,223000,0,A,TRUE,-1,X,1,FALSE,TX,Currently Unavailable,78209,48029,48029120800,480291208003,29.5,-98.4,ae25b6cb-058a-4851-a3af-96200b58099b
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1976-01-01T00:00:00.000Z,1997-09-07T00:00:00.000Z,101114.95,17335.48,0,TRUE,1,TRUE,250000,100000,2004,TRUE,101615,0,101114.95,200000,1,N,17835,0,17335.48,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120080,NA,ESCAMBIA COUNTY*,NA,NA,1,250000,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32507,12033,12033002603,120330026032,30.3,-87.4,1e3b0d10-7d51-448b-9706-d703473152a5
TRUE,2020-01-22T16:55:53.194Z,1,1,6,2014-04-30T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1976-01-01T00:00:00.000Z,2006-09-07T00:00:00.000Z,12116.27,0,0,TRUE,7,TRUE,250000,100000,2014,TRUE,12511,1,12116.27,201368,4,N,0,1,0,0,0,NA,321,0,0,TRUE,Mid-spring storms,30000,0,120080,NA,ESCAMBIA COUNTY*,20,NA,1,311384,0,R,TRUE,0,NA,1,FALSE,FL,Currently Unavailable,32507,12033,12033002603,120330026032,30.3,-87.4,c5db3fa2-c616-4b71-aeaf-17bcd81b92a8
TRUE,2019-09-19T13:45:58.425Z,1,1,-1,1994-06-15T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1931-01-01T00:00:00.000Z,1993-04-19T00:00:00.000Z,3494.64,0,0,TRUE,7,TRUE,30000,8000,1994,TRUE,3994,0,3494.64,30000,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,240049,NA,MONTGOMERY COUNTY *,97,NA,1,0,0,A,TRUE,0,NA,1,FALSE,MD,Currently Unavailable,20814,24031,24031704700,240317047004,39,-77.1,e973d56f-cfc8-447c-8e7e-21d7ab5b8619
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2005-08-29T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1999-01-01T00:00:00.000Z,1999-09-19T00:00:00.000Z,170497.62,100000,0,TRUE,7,TRUE,250000,100000,2005,TRUE,170998,0,170497.62,200000,1,N,108826,0,100000,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285251,NA,"BAY ST. LOUIS, CITY OF",NA,NA,1,250000,0,A,TRUE,10,NA,0,FALSE,MS,Currently Unavailable,39520,28045,28045030300,280450303001,30.3,-89.3,477e1657-70e8-4f38-8836-97f9daca1cff
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2005-08-29T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,4,2000-06-01T00:00:00.000Z,2000-10-13T00:00:00.000Z,8800,0,0,TRUE,1,TRUE,8800,0,2005,TRUE,17941,0,8800,18612,1,N,0,0,0,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285251,NA,"BAY ST. LOUIS, CITY OF",NA,NA,1,18800,0,A,TRUE,12,NA,0,FALSE,MS,Currently Unavailable,39520,28045,28045030300,280450303001,30.3,-89.3,ecc8ccab-6845-431a-b3f3-ea0fd7826814
TRUE,2019-09-19T13:45:58.425Z,-1,1,-1,1992-06-26T00:00:00.000Z,TRUE,3,0,17.5,A,TRUE,-1,NA,17.9,1,TRUE,0,1,1979-07-01T00:00:00.000Z,1986-08-11T00:00:00.000Z,8741.42,0,0,TRUE,1,TRUE,100000,0,1992,TRUE,9241,0,8741.42,100000,4,N,0,0,0,0,0,NA,942,0,0,TRUE,Flooding,0,0,125144,NA,SARASOTA COUNTY *,NA,NA,0,0,0,R,TRUE,1,NA,0,FALSE,FL,Currently Unavailable,34232,12115,12115001303,121150013031,27.3,-82.5,8af4ce8b-597a-43e8-af0f-404c64d02298
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1985-01-01T00:00:00.000Z,1994-04-30T00:00:00.000Z,1788.41,0,0,TRUE,7,TRUE,75000,18000,1995,TRUE,2372,0,1788.41,75000,1,N,0,0,0,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120274,NA,SANTA ROSA COUNTY *,97,NA,1,0,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32583,12113,12113010809,121130108091,30.6,-87,1391b49e-5ad2-4029-b8cf-51260440e5b7
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2004-09-15T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1974-01-01T00:00:00.000Z,2004-02-20T00:00:00.000Z,57555.31,35877.81,0,TRUE,1,TRUE,135000,62000,2004,TRUE,58055,0,57555.31,108000,1,N,69498,0,35877.81,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120274,NA,SANTA ROSA COUNTY *,NA,NA,1,135000,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32583,12113,12113010809,121130108091,30.6,-87,989f8e32-609b-482b-bf07-9155cee3b709
TRUE,2019-10-19T03:42:08.849Z,-1,1,9,1996-10-07T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1974-07-01T00:00:00.000Z,1986-12-22T00:00:00.000Z,14566,6093.71,0,TRUE,1,TRUE,112200,30500,1996,TRUE,17947,9,14566,112200,1,N,10613,9,6093.71,0,0,NA,595,0,0,TRUE,Hurricane Josephine,0,0,125140,NA,"REDINGTON BEACH, TOWN OF",NA,NA,0,0,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,33708,12103,12103027701,121030277011,27.8,-82.8,ab6a3eaa-5fc2-4b65-82d5-954089978dca
TRUE,2020-01-22T16:55:53.194Z,-1,1,10,2005-10-24T00:00:00.000Z,TRUE,NA,-3,9,AE,TRUE,-1,7.7,6.4,1,TRUE,0,1,2000-01-01T00:00:00.000Z,2001-06-19T00:00:00.000Z,94346.74,23371.55,0,TRUE,1,TRUE,250000,100000,2005,TRUE,95347,1,94346.74,95646,1,N,24371,1,23371.55,0,0,NA,659,0,0,TRUE,Hurricane Wilma,30000,0,125129,NA,MONROE COUNTY*,NA,NA,1,96613,0,R,TRUE,3,NA,1,FALSE,FL,Currently Unavailable,33040,12087,12087971800,120879718001,24.6,-81.7,fb300945-182b-4e58-a158-c8feb80b2c15
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2001-06-09T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,10,1,1966-01-01T00:00:00.000Z,1995-07-25T00:00:00.000Z,4019.19,16724.68,0,TRUE,1,TRUE,250000,100000,2001,TRUE,4519,0,3819.19,240000,1,N,17224,0,16724.68,0,0,NA,633,0,0,TRUE,Tropical Storm Allison,20000,0,480077,NA,"PEARLAND, CITY OF",NA,NA,1,250000,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,77581,48039,48039660100,480396601002,29.6,-95.2,91610d85-2eeb-4bea-b5dc-be60a1f4943f
TRUE,2020-01-22T16:55:53.194Z,-1,1,5,2016-10-08T00:00:00.000Z,TRUE,NA,0,14,AE,TRUE,-1,14.1,14,2,TRUE,10,1,1986-01-01T00:00:00.000Z,1999-02-05T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,250000,100000,2016,TRUE,1411,3,0,295064,4,N,0,3,0,0,0,NA,357,0,0,TRUE,Hurricane Matthew,30000,0,450250,NA,"HILTON HEAD ISLAND, TOWN OF",20,01,1,474931,0,A,TRUE,0,NA,1,FALSE,SC,Currently Unavailable,29928,45013,45013010100,450130101001,32.1,-80.8,58fe842a-c4ce-4906-a13a-22735a5d699b
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2008-09-13T00:00:00.000Z,TRUE,NA,4,16,VE,TRUE,-1,NA,19.9,2,TRUE,60,1,1985-07-01T00:00:00.000Z,1987-11-25T00:00:00.000Z,199900,23814.27,0,TRUE,1,TRUE,199900,25800,2008,TRUE,205830,0,199900,208783,1,N,24314,0,23814.27,0,0,NA,668,0,0,TRUE,Hurricane Ike,30000,0,485470,NA,GALVESTON COUNTY*,NA,NA,0,253625,0,A,TRUE,-10,NA,0,FALSE,TX,Currently Unavailable,77650,48167,48167723900,481677239002,29.5,-94.6,ac008f57-995b-48e0-a22e-fe70f1c31e58
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,0,1,1967-07-01T00:00:00.000Z,1992-09-01T00:00:00.000Z,21683.36,0,0,TRUE,1,TRUE,250000,100000,1995,TRUE,22390,0,21683.36,250000,1,N,0,0,0,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120080,125138,ESCAMBIA COUNTY*,97,NA,1,0,0,R,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32561,12033,12033002500,120330025002,30.3,-87.1,4eff603d-c179-402e-932c-1c21ab13e5e0
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,0,1,1967-07-01T00:00:00.000Z,1992-09-01T00:00:00.000Z,175655.44,52142.02,0,TRUE,1,TRUE,250000,100000,2004,TRUE,176155,0,175655.44,350393,1,N,85071,0,52142.02,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120080,125138,ESCAMBIA COUNTY*,NA,NA,1,437992,0,A,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32561,12033,12033002500,120330025002,30.3,-87.1,608d2ede-5d34-4f5c-9c42-d9040eedaf11
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-07-10T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,0,1,1967-07-01T00:00:00.000Z,1992-09-01T00:00:00.000Z,51580.76,5095.15,0,TRUE,1,TRUE,250000,100000,2005,TRUE,52081,0,51580.76,200000,1,N,5595,0,5095.15,0,0,NA,649,0,0,TRUE,Hurricane Dennis,30000,0,120080,125138,ESCAMBIA COUNTY*,NA,NA,1,250000,0,R,TRUE,0,AE,1,FALSE,FL,Currently Unavailable,32561,12033,12033002500,120330025002,30.3,-87.1,c22c5fc4-e86a-4053-8139-60ff41c141d8
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2002-07-06T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1952-01-01T00:00:00.000Z,1998-09-18T00:00:00.000Z,1496.17,0,0,TRUE,7,TRUE,20000,5000,2002,TRUE,1996,0,1496.17,2200,1,N,0,0,0,0,0,NA,634,0,0,TRUE,Torrential rain,20000,0,480045,NA,"SAN ANTONIO, CITY OF",97,NA,1,2200,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78209,48029,48029120800,480291208001,29.5,-98.4,0ef4d035-2a58-4c25-8295-95d85ad58aef
TRUE,2022-11-09T17:46:43.969Z,-1,1,6,2016-10-08T00:00:00.000Z,TRUE,NA,5,9,AE,TRUE,-1,13.9,13.9,1,TRUE,15,1,1977-01-01T00:00:00.000Z,1988-06-30T00:00:00.000Z,9290.02,0,0,TRUE,2,TRUE,250000,71300,2016,TRUE,11290,2,9290.02,221263,1,N,1092,2,0,80000,0,NA,357,0,0,TRUE,Hurricane Matthew,30000,0,450025,450025,BEAUFORT COUNTY*,01,NA,1,371543,0,A,TRUE,0,AE,1,FALSE,SC,Currently Unavailable,29920,45013,45013001200,450130012001,32.3,-80.5,f531e3b7-1863-4afa-a76f-9fd985386cba
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1973-07-01T00:00:00.000Z,1989-05-08T00:00:00.000Z,49286.4,26120.17,0,TRUE,1,TRUE,95300,36500,1995,TRUE,60874,9,49286.4,95300,1,N,30688,9,26120.17,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120009,NA,"LYNN HAVEN, CITY OF",NA,NA,1,0,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32444,12005,12005001403,120050014031,30.3,-85.7,009011b8-c872-4301-879b-9f09841d72c9
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,0,4,AE,TRUE,-1,NA,3.6,1,TRUE,0,1,1978-01-01T00:00:00.000Z,1993-02-26T00:00:00.000Z,137500,31500,0,TRUE,1,TRUE,137500,31500,2005,TRUE,138000,0,137500,189364,1,N,39284,0,31500,0,0,NA,654,0,0,TRUE,Hurricane Katrina,30000,0,225203,NA,NEW ORLEANS/ORLEANS PARISH*,NA,NA,1,236705,0,A,TRUE,1,NA,0,FALSE,LA,Currently Unavailable,70128,22071,22071001739,220710017391,30,-90,5c96365a-9597-4924-a57e-ced9ca5b0ff5
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,2001-06-07T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1975-07-01T00:00:00.000Z,1999-05-23T00:00:00.000Z,11456.24,463.45,0,TRUE,1,TRUE,85000,30000,2001,TRUE,11956,0,11456.24,73950,1,N,963,0,463.45,0,0,NA,154,0,0,TRUE,Tropical Storm Allison,20000,0,225202,NA,LAFOURCHE PARISH*,NA,NA,1,85000,0,A,TRUE,0,NA,0,FALSE,LA,Currently Unavailable,70301,22057,22057020702,220570207021,29.8,-90.9,12225a7f-904f-4233-8316-87db5fe1ddd3
TRUE,2019-09-19T13:45:58.425Z,-1,1,-1,1994-07-05T00:00:00.000Z,TRUE,2,-1,NA,A,TRUE,-1,NA,NA,4,TRUE,10,1,1987-01-01T00:00:00.000Z,1994-04-10T00:00:00.000Z,15000,7500,0,TRUE,1,TRUE,15000,7500,1994,TRUE,15750,9,15000,16000,1,N,8250,9,7500,0,0,NA,575,0,0,TRUE,Tropical Storm Alberto,0,0,130138,NA,MONROE COUNTY*,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,GA,Currently Unavailable,31210,13207,13207050302,132070503022,33,-83.7,d99ae200-a4e3-4f99-8606-81c52086c3fe
TRUE,2019-10-19T03:42:08.849Z,2,1,-1,1998-03-09T00:00:00.000Z,TRUE,4,-8,NA,A,TRUE,-1,1,-8,2,TRUE,60,1,1996-01-01T00:00:00.000Z,1997-06-14T00:00:00.000Z,26276.73,10370,0,TRUE,2,TRUE,150000,38000,1998,TRUE,26776,0,26276.73,120000,1,N,10870,0,10370,0,0,NA,123,0,0,TRUE,Flooding,0,0,130138,NA,MONROE COUNTY*,NA,NA,1,150000,0,A,TRUE,0,NA,0,FALSE,GA,Currently Unavailable,31210,13207,13207050302,132070503022,33,-83.7,7a63ac55-e5d3-4178-8a6b-6e2932957350
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2015-10-31T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1987-09-01T00:00:00.000Z,2011-04-24T00:00:00.000Z,19030.18,0,0,TRUE,7,TRUE,250000,100000,2015,TRUE,23280,F,19030.18,104639,4,N,0,F,0,0,0,NA,338,0,0,TRUE,Fall severe storms,30000,0,485488,NA,"LEAGUE CITY, CITY OF",20,NA,1,189991,0,R,TRUE,0,NA,1,FALSE,TX,Currently Unavailable,77573,48167,48167721400,481677214002,29.5,-95.1,b552cd6f-404c-4454-b58d-6fa4d317a6cf
TRUE,2021-09-14T20:35:00.880Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,6,13,A14,TRUE,-1,NA,19,1,TRUE,0,1,1979-01-01T00:00:00.000Z,1993-08-15T00:00:00.000Z,185900,42200,0,TRUE,1,TRUE,185900,42200,2005,TRUE,186400,0,185900,186400,1,N,42700,0,42200,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285257,285257,"LONG BEACH, CITY OF",NA,NA,1,195900,0,R,TRUE,6,X,1,FALSE,MS,Currently Unavailable,39560,28047,28047002800,280470028002,30.4,-89.1,68268acd-d966-45d7-b151-ae517d09204e
TRUE,2019-09-19T17:00:12.388Z,-1,1,9,1993-10-14T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,4,NA,NA,2,TRUE,0,3,1974-07-01T00:00:00.000Z,1985-08-24T00:00:00.000Z,6658.78,0,0,TRUE,1,TRUE,185000,55100,1993,TRUE,7759,0,6658.78,185000,1,U,0,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,060212,NA,ORANGE COUNTY *,97,NA,0,0,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92651,06059,06059062632,060590626324,33.5,-117.8,4d4054cb-31d6-47f6-b81e-724dad0fac98
TRUE,2019-09-19T13:45:58.425Z,-1,1,8,1996-07-01T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,4,NA,NA,2,TRUE,0,3,1974-07-01T00:00:00.000Z,1985-08-24T00:00:00.000Z,12115.27,6249.2,0,TRUE,1,TRUE,203500,57900,1996,TRUE,13789,0,12115.27,203500,1,U,8649,0,6249.2,0,0,NA,0,0,0,TRUE,NA,0,0,060212,NA,ORANGE COUNTY *,NA,NA,0,0,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92651,06059,06059062632,060590626324,33.5,-117.8,2e59df61-e685-472c-b182-a7565050c11f
TRUE,2019-09-19T13:45:58.425Z,-1,1,8,1998-08-06T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,4,NA,NA,2,TRUE,0,3,1974-07-01T00:00:00.000Z,1985-08-24T00:00:00.000Z,0,545,0,TRUE,1,TRUE,203500,57900,1998,TRUE,200,0,0,2030,1,U,1045,0,545,0,0,NA,0,0,0,TRUE,NA,0,0,060212,NA,ORANGE COUNTY *,NA,01,0,2030,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92651,06059,06059062632,060590626324,33.5,-117.8,632e969a-5072-4ffa-a7bc-6f224f0e7dc1
TRUE,2019-09-19T13:45:58.425Z,-1,1,8,1998-08-15T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,4,NA,NA,2,TRUE,0,3,1974-07-01T00:00:00.000Z,1985-08-24T00:00:00.000Z,7802.52,0,0,TRUE,1,TRUE,203500,57900,1998,TRUE,8472,0,7802.52,203500,1,U,0,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,060212,NA,ORANGE COUNTY *,97,NA,0,203500,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92651,06059,06059062632,060590626324,33.5,-117.8,92f17407-c6c6-4ef9-860f-61a4625bdd61
TRUE,2019-09-19T17:00:12.388Z,-1,1,8,1998-10-05T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,4,NA,NA,2,TRUE,0,3,1974-07-01T00:00:00.000Z,1985-08-24T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,223900,60800,1998,TRUE,485,0,0,2230,1,U,0,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,060212,NA,ORANGE COUNTY *,97,01,0,2230,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92651,06059,06059062632,060590626324,33.5,-117.8,8d872f74-4b81-4428-ad1c-61ff308ace64
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1971-01-01T00:00:00.000Z,2002-09-12T00:00:00.000Z,73300,5400,0,TRUE,1,TRUE,73300,5400,2005,TRUE,152725,1,73300,182928,1,N,23100,1,5400,0,0,NA,654,0,0,TRUE,Hurricane Katrina,30000,0,225203,NA,NEW ORLEANS/ORLEANS PARISH*,NA,NA,1,184776,0,A,TRUE,6,NA,0,FALSE,LA,Currently Unavailable,70122,22071,22071003301,220710033013,30,-90.1,5db5c764-1cff-472f-af7c-e313c2c55ff6
TRUE,2022-10-25T15:10:57.397Z,-1,1,-1,2012-10-29T00:00:00.000Z,TRUE,NA,0,13,AE,TRUE,-1,11.8,12.9,1,TRUE,10,1,1965-01-01T00:00:00.000Z,1990-12-09T00:00:00.000Z,5503.73,0,0,TRUE,1,TRUE,250000,34300,2012,TRUE,10504,5,5503.73,159740,1,N,0,1,0,0,0,NA,306,0,0,TRUE,Hurricane Sandy,30000,0,365334,365334,"BROOKHAVEN,TOWN OF",20,NA,1,199023,0,A,TRUE,0,AE,1,FALSE,NY,Currently Unavailable,11772,36103,36103159510,361031595102,40.7,-73,7450d130-40bd-410f-82dc-49400320ebd8
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2012-10-29T00:00:00.000Z,TRUE,NA,8,12,VE,TRUE,-1,NA,19.6,1,TRUE,10,1,1953-07-01T00:00:00.000Z,1998-01-25T00:00:00.000Z,250000,31100,0,TRUE,A,TRUE,250000,31100,2012,TRUE,255000,5,250000,299752,1,N,32100,1,31100,0,0,NA,306,0,0,TRUE,Hurricane Sandy,30000,0,365334,NA,"BROOKHAVEN,TOWN OF",NA,NA,1,299752,0,A,TRUE,2,NA,1,FALSE,NY,Currently Unavailable,11772,36103,36103159510,361031595102,40.7,-73,80bb536c-28ce-453d-95f2-e7f524bb64bb
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-04-01T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1978-07-01T00:00:00.000Z,1992-02-22T00:00:00.000Z,11581.47,0,0,TRUE,7,TRUE,150000,60000,2005,TRUE,22909,0,11581.47,120000,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,120080,NA,ESCAMBIA COUNTY*,97,NA,1,150000,0,R,TRUE,8,NA,1,FALSE,FL,Currently Unavailable,32506,12033,12033002802,120330028022,30.4,-87.3,58946fcc-d187-471e-ac7e-ea5fdc960471
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2012-06-09T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1978-07-01T00:00:00.000Z,1992-02-22T00:00:00.000Z,8727.38,0,0,TRUE,7,TRUE,150000,60000,2012,TRUE,9727,1,8727.38,95174,4,N,0,1,0,0,0,NA,0,0,0,TRUE,NA,30000,0,120080,NA,ESCAMBIA COUNTY*,20,NA,1,118436,0,A,TRUE,1,NA,1,FALSE,FL,Currently Unavailable,32506,12033,12033002802,120330028022,30.4,-87.3,a676a184-6153-4da2-8e79-0f9433830122
