disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
5141,2016-07-31T00:00:00.000Z,VIRGINIA MOUNTAINS COMPLEX FIRE,2016-07-29T00:00:00.000Z,2016-08-07T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,9,0,0,1,0,671cd4c2-9cfc-431b-bac1-59f413665caa,55b6c721f66a4f197959532ce6c2b79e32624a3f,2023-09-28T23:41:26.075Z
5140,2016-07-31T00:00:00.000Z,GOOSE FIRE,2016-07-30T00:00:00.000Z,2016-08-08T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-02T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,9,0,0,1,0,a19e26b0-aebf-403e-b3fb-99fce3560fbc,d409cd2c8428129accb927922b084fdefae5b0d3,2023-09-28T23:41:26.075Z
5139,2016-07-29T00:00:00.000Z,TOKAWANA FIRE,2016-07-28T00:00:00.000Z,2016-08-04T00:00:00.000Z,Fire Management,WY,Wyoming                       ,Fire,2016-08-02T00:00:00.000Z,2019-08-20T00:00:00.000Z,2019-08-20T00:00:00.000Z,8,0,0,1,0,cf0eb128-0773-4cb3-b75c-b9858cfb2f43,20301afdec8ee8460300dfb89c348709a37aa272,2023-09-28T23:41:26.075Z
5138,2016-07-29T00:00:00.000Z,ROCK FIRE,2016-07-29T00:00:00.000Z,2016-07-31T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,9,0,0,1,0,54a113f7-b18a-4980-9736-07e8fae16406,1a0dec1c9fce414c1f60aa0c78c4242e2c86b099,2023-09-28T23:41:26.075Z
5137,2016-07-28T00:00:00.000Z,SOBERANES FIRE,2016-07-22T00:00:00.000Z,2016-10-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-02T00:00:00.000Z,2017-02-23T00:00:00.000Z,,9,0,0,1,0,f0b9974d-ff68-45d3-a246-d797fcb867ad,e4f133d2e8c8c1a07d41eff2a90c64588a072364,2023-09-28T23:41:26.075Z
5136,2016-07-25T00:00:00.000Z,LAVA MOUNTAIN FIRE,2016-07-25T00:00:00.000Z,,Fire Management,WY,Wyoming                       ,Fire,2016-07-26T00:00:00.000Z,2019-06-10T00:00:00.000Z,2019-06-10T00:00:00.000Z,8,0,0,1,0,99376370-81d6-447a-a62e-90bd51e18894,7f439513a25584649be499241a96632c4003d245,2023-09-28T23:41:26.075Z
5135,2016-07-23T00:00:00.000Z,SAND FIRE,2016-07-22T00:00:00.000Z,2016-08-01T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-07-26T00:00:00.000Z,2016-10-18T00:00:00.000Z,,9,0,0,1,0,07e7eaa1-e77d-412d-aeb7-fe702e161db0,9022c0190e7017f783e150f50dfbe01e698138a9,2023-09-28T23:41:26.075Z
4274,2016-07-15T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-06-11T00:00:00.000Z,2016-06-13T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,2016-07-15T00:00:00.000Z,2023-06-01T00:00:00.000Z,2023-05-31T00:00:00.000Z,6,0,0,1,1,66b06f74-01ec-4577-9cff-0f3cad031444,f311f7ae2f21aeecb74c0e5eb1f024192dffde03,2023-09-28T23:41:26.075Z
5134,2016-07-14T00:00:00.000Z,TIMBERON FIRE,2016-07-13T00:00:00.000Z,2016-08-18T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2016-07-15T00:00:00.000Z,2020-01-06T00:00:00.000Z,2019-12-31T00:00:00.000Z,6,0,0,1,0,49b8f40a-8d97-4ec6-ad8f-ff32b870bba2,a2d9db84a02c53c43a83027269eff93ba4eb58d3,2023-09-28T23:41:26.075Z
5133,2016-07-10T00:00:00.000Z,COLD SPRINGS FIRE ,2016-07-09T00:00:00.000Z,2016-07-14T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2016-07-12T00:00:00.000Z,2018-12-14T00:00:00.000Z,2018-12-14T00:00:00.000Z,8,0,0,1,0,014474bc-062d-4ad6-a6a8-77a9a208a4c3,a029e6ca4a268998e34605fc6b44fc9bcc585415,2023-09-28T23:41:26.075Z
5132,2016-07-09T00:00:00.000Z,SAGE FIRE,2016-07-09T00:00:00.000Z,2016-07-14T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-07-12T00:00:00.000Z,2023-04-25T00:00:00.000Z,2023-04-25T00:00:00.000Z,9,0,0,1,0,5649f851-e1fc-4b76-a0b3-4025f35aabb1,e23d2984fee0aa503813f60f6001b268a2c3006a,2023-09-28T23:41:26.075Z
4273,2016-06-25T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-06-22T00:00:00.000Z,2016-06-29T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,2016-06-25T00:00:00.000Z,2016-07-06T00:00:00.000Z,,3,1,0,1,1,6b338c4a-2140-43f3-8485-386d36c6097f,4da1e46094499bab43aa12135773bd5e1b851ab7,2023-09-28T23:41:26.075Z
5131,2016-06-24T00:00:00.000Z,ERSKINE FIRE,2016-06-23T00:00:00.000Z,2016-07-06T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-24T00:00:00.000Z,2016-10-18T00:00:00.000Z,,9,0,0,1,0,b4dfb79d-5d8a-42fc-85db-f1eb9282f39b,0e64f5497a20d17fbc42364eb342b26bf972920c,2023-09-28T23:41:26.075Z
5130,2016-06-21T00:00:00.000Z,SADDLE FIRE  ,2016-06-21T00:00:00.000Z,2016-07-12T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2016-06-23T00:00:00.000Z,2020-05-18T00:00:00.000Z,2020-05-15T00:00:00.000Z,8,0,0,1,0,92e43376-4659-49ac-91d7-aa9f35c74fd6,9b4549acb8aa8814677e93da5f4fe9a5eef41141,2023-09-28T23:41:26.075Z
5129,2016-06-21T00:00:00.000Z,FISH FIRE,2016-06-20T00:00:00.000Z,2016-06-30T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-21T00:00:00.000Z,2023-04-25T00:00:00.000Z,2023-04-25T00:00:00.000Z,9,0,0,1,0,449ed4e4-2a95-4a5a-8c44-180bb5b843ab,c4afb6926e1e330f04ee96bd1023b389a086b3c0,2023-09-28T23:41:26.075Z
5128,2016-06-19T00:00:00.000Z,BORDER 3 FIRE,2016-06-19T00:00:00.000Z,2016-06-29T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-21T00:00:00.000Z,2016-08-05T00:00:00.000Z,,9,0,0,1,0,19353fe1-daa1-4a75-b3c1-5b945b2bd8ba,6c9566564f65038f5ef4815052cfb4519b5aa5f2,2023-09-28T23:41:26.075Z
5127,2016-06-16T00:00:00.000Z,DOG HEAD FIRE,2016-06-14T00:00:00.000Z,2016-08-10T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2016-06-17T00:00:00.000Z,2020-07-28T00:00:00.000Z,2020-07-28T00:00:00.000Z,6,0,0,1,0,dc6a9b78-750d-4b97-86ea-dde1d9db34ee,f78275d1224001b10db74b9f4324b5c8dc400b92,2023-09-28T23:41:26.075Z
4272,2016-06-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-05-22T00:00:00.000Z,2016-06-24T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-06-11T00:00:00.000Z,2016-08-01T00:00:00.000Z,,6,1,0,1,1,b8babb9d-6e36-4573-a4d1-f2c001b3bb45,ed998d9644ee3d4f257fbf2acc984998d6ce19fc,2023-09-28T23:41:26.075Z
5126,2016-06-08T00:00:00.000Z,AKAWANA FIRE,2016-06-07T00:00:00.000Z,2016-06-11T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2016-06-13T00:00:00.000Z,2022-09-29T00:00:00.000Z,2022-09-29T00:00:00.000Z,10,0,0,1,0,0ec718bd-500e-4995-bc7c-1d08dc33c6ba,6e316edf94afa2d74a6f173a0038ca8ea7f5a0e1,2023-09-28T23:41:26.075Z
5125,2016-06-08T00:00:00.000Z,TENDERFOOT FIRE ,2016-06-08T00:00:00.000Z,2016-06-15T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2016-06-13T00:00:00.000Z,2018-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,9,0,0,1,0,3b06b0ba-84bd-4c30-ab20-df604acf31f5,88edff27d39947da55cb3a57ac60521b01c77bdd,2023-09-28T23:41:26.075Z
5124,2016-06-05T00:00:00.000Z,OLD FIRE,2016-06-04T00:00:00.000Z,2016-06-10T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-08T00:00:00.000Z,2016-08-05T00:00:00.000Z,,9,0,0,1,1,23cab2f9-c604-4bcb-81c8-5dcc21cd49e1,3d46d7472d966a769ab2f4a2730b246fac40f304,2023-09-28T23:41:26.075Z
4271,2016-05-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm,2016-05-24T00:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z,8,0,0,1,1,9cba2384-0d06-4b27-b6d9-8e0280df0582,0f41af04b63f57860d6b0af0c6e8521c78656784,2023-09-28T23:41:26.075Z
4270,2016-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-03-08T00:00:00.000Z,2016-03-13T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm,2016-05-06T00:00:00.000Z,2016-05-06T00:00:00.000Z,,6,0,0,1,1,2a0a9837-a1c6-4684-a295-e7dbdfed861d,49a2804d546b1d4cf9a720e69271d98d228599db,2023-09-28T23:41:26.075Z
4269,2016-04-25T00:00:00.000Z,SEVERE STORMS AND FLOODING ,2016-04-17T00:00:00.000Z,2016-04-30T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-04-25T00:00:00.000Z,2016-06-29T00:00:00.000Z,,6,1,0,1,1,109d06ac-cbe8-45c7-9863-777b63fc1322,937dc3d09a996a3860f1cdd983de8062811d00f6,2023-09-28T23:41:26.075Z
5122,2016-04-05T00:00:00.000Z,350 FIRE COMPLEX ,2016-04-05T00:00:00.000Z,2016-04-05T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2016-04-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,2020-06-30T00:00:00.000Z,6,0,0,1,1,80f6c8ee-d091-4ad1-b11a-6e5cbfded554,651242a2e8969213de7a9da3af041078022f411a,2023-09-28T23:41:26.075Z
5121,2016-04-05T00:00:00.000Z,BURR OAK FIRE,2016-04-05T00:00:00.000Z,2016-04-06T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2016-04-07T00:00:00.000Z,2018-02-14T00:00:00.000Z,2018-02-13T00:00:00.000Z,7,0,0,1,1,5a7af8cf-3fcd-4ab8-9a94-c30d330858df,70466a8d6733d7c3a291f593e0b470013cc8e699,2023-09-28T23:41:26.075Z
4268,2016-03-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-09T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Flood,2016-03-25T00:00:00.000Z,2016-04-13T00:00:00.000Z,,4,1,0,1,1,83a2bf5d-48c3-43c0-bb20-b9b25f4d4b0e,803785abad5312d1933f1c729bddc172ffb32bda,2023-09-28T23:41:26.075Z
5120,2016-03-23T00:00:00.000Z,ANDERSON CREEK FIRE,2016-03-23T00:00:00.000Z,2016-04-07T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2016-03-28T00:00:00.000Z,2018-02-14T00:00:00.000Z,2018-02-13T00:00:00.000Z,7,0,0,1,1,493dc7bc-7589-4ec5-8fcb-3e9b7cf43443,d8d5b5be85d0bf83f3dc12f8adc625ff6c660cc2,2023-09-28T23:41:26.075Z
4267,2016-03-23T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Snowstorm,2016-03-23T00:00:00.000Z,2022-09-26T00:00:00.000Z,2022-09-26T00:00:00.000Z,3,0,0,1,1,41fb990f-13c3-4d1f-8ecd-1a24448953bd,552a021ea3e71479ca3e5e47fea36427f103056a,2023-09-28T23:41:26.075Z
4266,2016-03-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2016-03-07T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-03-19T00:00:00.000Z,2016-03-30T00:00:00.000Z,,6,1,0,1,1,4ab0402f-655c-409b-b703-4bf8b00cbe3c,0217cf8d7f872ab8bc5b41e2740022b963faced8,2023-09-28T23:41:26.075Z
4265,2016-03-16T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Snowstorm,2016-03-16T00:00:00.000Z,2021-05-24T00:00:00.000Z,2021-05-24T00:00:00.000Z,3,0,0,1,1,ccfff773-c0a3-421f-bc34-fd590e0208de,fd867a1d36364fb7cc2f1980587327f640903aac,2023-09-28T23:41:26.075Z
4264,2016-03-14T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-24T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm,2016-03-14T00:00:00.000Z,2016-03-14T00:00:00.000Z,,2,0,0,1,1,ea9a27c0-1f46-4dbb-8822-6362502f72f7,64927814cdb5d6311569b70e2cf2035bf768d265,2023-09-28T23:41:26.075Z
4263,2016-03-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-08T00:00:00.000Z,2016-04-08T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,2016-03-13T00:00:00.000Z,2016-04-12T00:00:00.000Z,,6,1,0,1,1,c4addf7b-74c3-42db-94fd-e4b65e570744,be0ab0cb57c8263bcc84da0864f4d88645db1e83,2023-09-28T23:41:26.075Z
4262,2016-03-07T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Snowstorm,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,,3,0,0,1,1,fec71a10-0c44-46ab-8963-66ab254462eb,d66f1c603f3b9b29f9c8b6eebed7db96073f5ece,2023-09-28T23:41:26.075Z
4261,2016-03-04T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Snowstorm,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,3,0,0,1,1,e2e90a33-cd02-410f-93ce-6043d4d0456b,0d921df9f4cb0edde0f11b3e24b689e7fc2c9223,2023-09-28T23:41:26.075Z
4260,2016-03-04T00:00:00.000Z,SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Snowstorm,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,3,0,0,1,1,bdc2eddf-309d-40c2-a666-1a547d663e61,c4cdd7a56ea9fa491400028ab6ab8511bbe75fde,2023-09-28T23:41:26.075Z
4259,2016-02-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Severe Storm,2016-02-26T00:00:00.000Z,2016-02-26T00:00:00.000Z,,4,0,0,1,1,5a758557-00ba-4bbc-ab11-da021c3708c2,5230572a30727690a4e07b9eeee4f7c4b16d0c04,2023-09-28T23:41:26.075Z
5119,2016-02-18T00:00:00.000Z,PAWNEE COVE FIRE,2016-02-18T00:00:00.000Z,,Fire Management,OK,Oklahoma                      ,Fire,2016-02-22T00:00:00.000Z,2017-12-04T00:00:00.000Z,2017-11-29T00:00:00.000Z,6,0,0,1,0,607c37de-c444-4b80-9e1e-eecc9b6e4917,641b818a9a75ca43fdd39a93fc0d328a85e439ce,2023-09-28T23:41:26.075Z
4258,2016-02-17T00:00:00.000Z,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-12-06T00:00:00.000Z,2015-12-23T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm,2016-02-18T00:00:00.000Z,2016-02-18T00:00:00.000Z,,10,0,0,1,1,ab88bc14-1950-42ef-a396-a6ca68d889a4,d6d2e73efa771fd478ebd65cee4a210d4f68a471,2023-09-28T23:41:26.075Z
4257,2016-02-17T00:00:00.000Z,SEVERE STORM,2015-12-12T00:00:00.000Z,2015-12-15T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm,2016-02-17T00:00:00.000Z,2016-02-17T00:00:00.000Z,,10,0,0,1,1,9978d5fc-7ac9-42e8-a259-c8e42b36e1df,6a95348408b31cc54c2ff95bc1541a0ac3f3ba61,2023-09-28T23:41:26.075Z
4256,2016-02-10T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-12-26T00:00:00.000Z,2016-01-05T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm,2016-02-10T00:00:00.000Z,2016-02-10T00:00:00.000Z,,6,0,0,1,1,ae3fef97-976a-49fa-954c-bce968fb7e22,e271218c9744df879085100c09286aebf1d9635d,2023-09-28T23:41:26.075Z
4255,2016-02-09T00:00:00.000Z,"SEVERE WINTER STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-21T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm,2016-02-09T00:00:00.000Z,2019-11-13T00:00:00.000Z,,6,0,0,1,1,481d8469-293e-445c-af23-a114d3b6f026,83916f697fbffd6415a5269b46f980cf9506881c,2023-09-28T23:41:26.075Z
4254,2016-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-22T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm,2016-02-06T00:00:00.000Z,2022-04-26T00:00:00.000Z,2022-04-26T00:00:00.000Z,6,1,0,1,1,669ece64-1e32-4fe4-a92d-1c97da69954e,56aef31c331d53159775cfe459ac33367e01ec02,2023-09-28T23:41:26.075Z
3376,2016-02-05T00:00:00.000Z,FLOODING,2015-12-28T00:00:00.000Z,2016-02-01T00:00:00.000Z,Emergency,LA,Louisiana                     ,Flood,2016-02-06T00:00:00.000Z,2019-04-24T00:00:00.000Z,2019-04-24T00:00:00.000Z,6,0,0,1,0,284c5356-e347-4bc2-a2f8-00abe3816c75,1651bdd06715a07696be735161870a210992e050,2023-09-28T23:41:26.075Z
4253,2016-02-02T00:00:00.000Z,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, MUDSLIDES, AND A T",2015-12-01T00:00:00.000Z,2015-12-14T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,2016-02-02T00:00:00.000Z,2016-02-02T00:00:00.000Z,,10,0,0,1,1,0fe57c2d-708c-4635-9dfb-c4fd6792db45,01ca383141c6aa6e2be9f2af171bb94e38c32321,2023-09-28T23:41:26.075Z
4252,2016-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2015-12-16T00:00:00.000Z,2015-12-27T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm,2016-02-01T00:00:00.000Z,2022-07-22T00:00:00.000Z,2022-07-22T00:00:00.000Z,10,0,0,1,1,95ef48ef-98fa-4f1f-b26c-716f173c832f,41c926b575a6c2d7ba12e9d83bd45805abd2741e,2023-09-28T23:41:26.075Z
5118,2016-01-29T00:00:00.000Z,OAK GROVE FIRE,2016-01-29T00:00:00.000Z,,Fire Management,OK,Oklahoma                      ,Fire,2016-02-02T00:00:00.000Z,2017-12-04T00:00:00.000Z,2017-11-29T00:00:00.000Z,6,0,0,1,0,648d00ea-0697-426c-8c71-bd5f81c5b671,e38fd6c2fa528697799211f45be40c82673c322f,2023-09-28T23:41:26.075Z
4251,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm,2016-01-22T00:00:00.000Z,2016-01-22T00:00:00.000Z,,4,0,0,1,1,44f7853d-ef14-40f9-bc3a-ce57a9183e47,60207eb61226827778d4f832813564ae03b0c608,2023-09-28T23:41:26.075Z
4250,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2016-01-09T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Flood,2016-01-21T00:00:00.000Z,2016-01-21T00:00:00.000Z,,7,1,0,1,1,fed2b122-e44a-493a-89ee-2d7155646421,78a094d9fb383954b9b90da43a1a33baa1319eb0,2023-09-28T23:41:26.075Z
3375,2016-01-16T00:00:00.000Z,CONTAMINATED WATER,2014-04-25T00:00:00.000Z,2016-08-14T00:00:00.000Z,Emergency,MI,Michigan                      ,Toxic Substances,2016-01-16T00:00:00.000Z,2017-09-12T00:00:00.000Z,2017-08-24T00:00:00.000Z,5,0,0,1,0,6f176215-70a7-4d14-81fd-07d6e5ae56a7,eb5ab0a71c1981292b3583bca52943c3911542bd,2023-09-28T23:41:26.075Z
4249,2016-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-11-12T00:00:00.000Z,2015-11-21T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm,2016-01-16T00:00:00.000Z,2016-01-16T00:00:00.000Z,,10,0,0,1,1,8531f35e-7728-491b-9429-4608dd12b60c,80e3ffd6aaf221c97739ed982ff5f488ad9c070f,2023-09-28T23:41:26.075Z
4248,2016-01-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-28T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm,2016-01-04T00:00:00.000Z,2023-09-27T00:00:00.000Z,2023-09-27T00:00:00.000Z,4,1,0,1,1,6ce734f5-6eaf-4a93-af5f-e6778504a1f1,e2d83358cd6735d9fb09311905e446769a521e0e,2023-09-28T23:41:26.075Z
3374,2016-01-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-22T00:00:00.000Z,2016-01-09T00:00:00.000Z,Emergency,MO,Missouri                      ,Flood,2016-01-02T00:00:00.000Z,2021-06-03T00:00:00.000Z,2021-06-01T00:00:00.000Z,7,0,0,1,0,6f8c3194-3acf-4e38-8f3b-3f0e3b4736a0,48e861cdb1e9989034910fd4fcb32abcbff0192a,2023-09-28T23:41:26.075Z
4247,2015-12-29T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-11-27T00:00:00.000Z,2015-11-29T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Ice Storm,2015-12-29T00:00:00.000Z,2023-02-14T00:00:00.000Z,2023-02-14T00:00:00.000Z,6,0,0,1,1,f15a8085-6cb0-4c96-963d-3f4208f79b90,e398ae628972fa00148848e15e40d6a4eac6b1e7,2023-09-28T23:41:26.075Z
4246,2015-12-23T00:00:00.000Z,SEVERE STORM AND STRAIGHT-LINE WIND,2015-11-17T00:00:00.000Z,2015-11-17T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm,2015-12-23T00:00:00.000Z,2020-09-29T00:00:00.000Z,2020-09-29T00:00:00.000Z,10,0,0,1,1,fb2a9894-3551-481e-b829-33ac33edb999,2cf3dc7f0abd5001f53b8c84c6c568824734e692,2023-09-28T23:41:26.075Z
4245,2015-11-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-10-22T00:00:00.000Z,2015-10-31T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm,2015-11-25T00:00:00.000Z,2015-11-25T00:00:00.000Z,,6,1,0,1,1,1b184458-9d3c-45c6-9697-f12ee595b013,c42680bbd95a1ee5ae3035516d8f7b6056130754,2023-09-28T23:41:26.075Z
5117,2015-11-11T00:00:00.000Z,DLD FIRE COMPLEX,2015-11-11T00:00:00.000Z,2015-11-13T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2015-11-12T00:00:00.000Z,2022-05-18T00:00:00.000Z,2022-05-18T00:00:00.000Z,6,0,0,1,1,4b8947a4-1e72-459f-958b-c5847049c547,0a96495b51f9c213664efd75cefcd436cc292ed3,2023-09-28T23:41:26.075Z
4244,2015-10-30T00:00:00.000Z,SEVERE STORM,2015-08-27T00:00:00.000Z,2015-08-27T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Coastal Storm,2015-10-30T00:00:00.000Z,2015-10-30T00:00:00.000Z,,10,0,0,1,1,47947e81-3a85-4807-b724-237ec2ab03af,4b8ab319201e1b7f017f37cfacea96fd013d0c43,2023-09-28T23:41:26.075Z
4243,2015-10-20T00:00:00.000Z,WILDFIRES AND MUDSLIDES,2015-08-09T00:00:00.000Z,2015-09-10T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2015-10-20T00:00:00.000Z,2015-10-20T00:00:00.000Z,,10,0,0,1,1,6e44c5a7-22f3-4a15-b59b-d34a329a29e9,9196b1babd1e15f16584cee7826670e3a8248ad3,2023-09-28T23:41:26.075Z
4242,2015-10-15T00:00:00.000Z,SEVERE WINDSTORM,2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm,2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,,10,0,0,1,1,a00f775f-4087-4f96-aa15-72f6f850c6e3,b37517449baaf9148fb6471ce64f693c70facb37,2023-09-28T23:41:26.075Z
5116,2015-10-14T00:00:00.000Z,HIDDEN PINES FIRE  ,2015-10-13T00:00:00.000Z,2015-10-28T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2015-10-16T00:00:00.000Z,2023-06-20T00:00:00.000Z,2023-06-20T00:00:00.000Z,6,0,0,1,1,db61127d-6b97-4be1-91a5-e2173fa5a1bc,6c43175ad7c4e83fa4b6c02cc53b2530251d8170,2023-09-28T23:41:26.075Z
5115,2015-10-11T00:00:00.000Z,STATION FIRE,2015-10-11T00:00:00.000Z,,Fire Management,WY,Wyoming                       ,Fire,2015-10-13T00:00:00.000Z,2020-01-10T00:00:00.000Z,2020-01-10T00:00:00.000Z,8,0,0,1,1,20ab3de1-60d8-456e-aefe-52feafbca1d2,3c7edbcd4d8d01fef6fe476e126ab4807780e425,2023-09-28T23:41:26.075Z
4241,2015-10-05T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Flood,2015-10-05T00:00:00.000Z,2015-10-26T00:00:00.000Z,,4,1,0,1,1,fb4a71b8-b101-446d-b0d3-a92448b62759,ee370d0a8afdb205e5bd996c81b487409284cf8d,2023-09-28T23:41:26.075Z
